,SYMBOL,NAME OF COMPANY,cm20FEB2024bhav.csv,cm19FEB2024bhav.csv,cm16FEB2024bhav.csv,cm15FEB2024bhav.csv,cm14FEB2024bhav.csv,cm13FEB2024bhav.csv,cm12FEB2024bhav.csv,cm09FEB2024bhav.csv,cm08FEB2024bhav.csv,cm07FEB2024bhav.csv,cm06FEB2024bhav.csv,cm05FEB2024bhav.csv,cm02FEB2024bhav.csv,cm01FEB2024bhav.csv
112,APEX,Apex Frozen Foods Limited,-1.9152141166343828,3.4966592427616896,2.7930402930402902,0.5756389592447617,1.9962423673085956,-2.8075781784980625,-15.943975441289334,-2.085290249859085,-0.9305788200260562,-1.8630136986301453,3.870233352305061,-3.989071038251362,1.0677466863033789,7.013396375098507
113,APLAPOLLO,APL Apollo Tubes Limited,0.5623471882640555,-0.11513100512856929,1.025659100521654,2.1641280472435245,4.12042591481704,-1.2915880241293842,0.6293758379264148,-3.267408768327399,0.3651746330175685,-1.422105000534613,-2.2812761214823074,-2.911439488722834,-0.9146954365744062,-0.7350251105863541
114,APLLTD,Alembic Pharmaceuticals Limited,4.3616809400517775,0.08970397687631726,-0.05478906211087994,2.3553403007902136,-1.2883095969000007,2.28547897256395,0.3875568416701116,-2.3218251564708257,1.3920163766632572,-0.8977024902368538,2.150036265671951,0.8042615416753756,0.19360577677777435,-0.5153565851119256
115,APOLLO,Apollo Micro Systems Limited,,,,,,,,,,,,,,
116,APOLLOHOSP,Apollo Hospitals Enterprise Limited,1.536693630157052,0.8575042988841757,-0.40814171042308195,-1.8729364386076603,0.52389528047747,1.5791184452222002,2.7511320652131617,3.311667469106088,0.8586990830291632,-0.31223274651865107,-0.5966797658192288,-1.3614321538473737,0.5184519597007031,-1.0231467271110273
117,APOLLOPIPE,Apollo Pipes Limited,-1.5482935828172355,-1.0496120998761416,2.4307178631051816,1.3262061032546117,0.31222425846739543,-0.9013250823972618,-4.649820420728579,15.968761621420605,0.19375512333258132,1.1990950226244412,-1.3686402856292836,-0.7896096229060453,0.0073800738007312955,-0.6816682547826691
118,APOLLOTYRE,Apollo Tyres Limited,-2.557352388115816,0.5958573725527243,1.5560464892901784,0.5019789554976173,1.3997650743931156,-0.3608699892714261,0.5393214355756031,-5.363771343726797,-2.426657008330331,-0.1446654611211491,1.374885426214482,1.074671113581611,1.0768798576645753,-1.2118408880665965
119,APOLSINHOT,Apollo Sindoori Hotels Limited,0.47944073120614233,-1.3099317064074731,-2.0837137118860727,-0.9068910147680633,9.998009851236372,-5.892543602949779,-1.310013400489807,1.5985540245534013,1.0268450009485908,2.6759843190727937,-2.21899478583845,2.8201424759480105,-0.506612757873194,-2.039988547432716
120,APTECHT,Aptech Limited,-1.1426239542950463,-0.1426242868785633,4.093319194061508,2.8353326063249726,-6.02582496413199,16.890273119310013,-8.72512573802756,-4.62982273201251,-4.329608938547484,-6.597092806559828,1.5710770395608686,-3.418647166361983,-0.7979688066739168,0.8781558726673901
121,APTUS,Aptus Value Housing Finance India Limited,0.8245334876320043,-2.6612221909321443,-1.1276625365446067,0.3492595697122101,2.1841541755888585,-0.04280821917807571,-1.944871974254945,-3.3666846944294178,-0.40398599515216804,-1.0130631831511627,0.9147161689534663,0.44588569112281506,-1.4251465103889094,0.20018684105164825
122,ARCHIDPLY,Archidply Industries Limited,-0.4052684903748791,3.730951129795057,-1.9072164948453552,1.8907563025210055,2.3655913978494656,-2.566788894709275,-5.867850098619332,-0.2949852507374603,0.4444444444444472,3.1584309730005034,4.973262032085567,4.997192588433467,-2.4109589041095925,-0.32768978700163537
123,ARCHIES,Archies Limited,2.5862068965517406,0.869565217391296,6.153846153846154,0.3086419753086464,2.3696682464454977,-4.812030075187974,-2.9197080291970803,-4.195804195804196,-1.9204389574760024,4.142857142857151,4.1666666666666625,-3.8626609442060125,-2.9166666666666585,0.9817671809256702
124,ARENTERP,Rajdarshan Industries Limited,1.7507723995880564,1.1458333333333273,2.127659574468085,-0.2123142250530816,4.550499445061053,-2.8047464940668916,-4.1365046535677354,-4.067460317460312,-2.420135527589545,0.8789062499999917,0.5893909626719142,4.517453798767958,2.8511087645195383,-2.1694214876033
125,ARIES,Aries Agro Limited,0.14982520392874601,-1.0541920606160398,8.314005352363965,-0.26690391459074736,11.530065489184366,0.5989219405070872,-5.898929175277096,-3.603766751177126,-0.5582567981271221,-0.01800504141159934,-0.8922198429693077,-0.32017075773747206,-4.663388163472952,1.6198518007927092
126,ARIHANTCAP,Arihant Capital Markets Limited,-0.7032348804500704,0.423728813559318,-0.9097270818754453,-0.9702009702009742,0.3477051460361613,0.9122807017543939,-4.490616621983907,-3.179753406878654,0.5218525766470861,0.3272251308900523,-2.551020408163265,1.0309278350515612,2.172481895984189,0.7962840079628515
127,ARIHANTSUP,Arihant Superstructures Limited,0.026842034626215514,1.0168112798264641,1.01342098055327,4.15062045357296,2.740328253223922,-1.3159797541576317,-7.959536802875011,-1.7394716191472754,-0.6496881496881496,-0.9013649240278134,1.9829284307288277,-2.083065449402089,2.7752081406105455,-1.6506368598908152
128,ARMANFIN,Arman Financial Services Limited,-2.584033613445378,2.3942177382924297,-0.027956989247315742,1.1001434969778745,2.6858074166685104,1.6129764065335834,-3.9295599677440487,0.8705784070173975,-1.280465308071272,-1.698205790113719,3.662339385629307,-7.188160676532767,4.533751019182064,-0.10716735253772289
129,AROGRANITE,Aro Granite Industries Limited,1.6934046345810976,1.538461538461541,-3.829416884247176,9.532888465204957,0.19102196752626824,-1.5977443609022584,-5.59006211180124,-3.2618025751072937,-1.6877637130801686,-0.2525252525252501,-1.410788381742741,3.1678082191780845,-8.176100628930822,2.0048115477145148
130,ARROWGREEN,Arrow Greentech Limited,-0.9019990248659163,-1.3468013468013522,1.2664393570384773,-1.593768723786693,-11.185610898254579,8.812970469021426,-1.3593785697966618,-2.6359693026359743,-3.343367017845627,-2.678384599288545,2.169962586851946,0.09629788144660574,-0.4367742622776204,8.58299595141701
131,ARSHIYA,Arshiya Limited,,,,,,,,,,,,,,
132,ARSSINFRA,ARSS Infrastructure Projects Limited,,,,,,,,,,,,,,
133,ARTEMISMED,Artemis Medicare Services Limited,6.653225806451619,-1.2233285917496477,1.6189650187915647,-1.1431837667905116,5.391566265060234,-1.8622524386639112,-4.408024865781285,-2.774725274725281,1.8751749230338617,0.8752117447769686,-4.114780725500809,-1.3354700854700856,0.834904389981138,0.29713668287412826
134,ARTNIRMAN,Art Nirman Limited,,,,,,,,,,,,,,
135,ARVEE,Arvee Laboratories (India) Limited,,,,,,,,,,,,,,
136,ARVIND,Arvind Limited,-2.865094957432875,-1.4838709677419428,2.7340513670256836,7.787104840150032,0.10727695333452938,2.8314028314028272,-7.105038428693429,-3.25512227362856,-0.8843760235833569,-1.8643522982963714,-0.3842459173871241,0.11219746754288276,1.5958312978342215,-2.52380952380952
137,ARVINDFASN,Arvind Fashions Limited,0.14444444444443938,-2.4495989594623913,-1.3050919982883966,-2.2278004392846005,5.448329105547588,-2.3268339976300667,-8.06180053481233,-3.5072629969418996,1.4838521966831717,-1.3207005455067644,2.041015625000009,-0.7655780598895329,-0.39575289575288697,-0.747269591875834
138,ARVSMART,Arvind SmartSpaces Limited,-5.338727590036487,10.70519012909457,0.9754367296266737,1.0212308519215345,0.08966197435667533,-3.545792614373432,-2.5288712804518254,-2.2575595287138577,-2.144642425219698,-4.650984009840099,19.999999999999996,-0.4042631385520113,1.0209764247261925,0.6163615988046448
139,ASAHIINDIA,Asahi India Glass Limited,-0.3434193428624508,-0.9105122781201016,0.6479681569934278,-0.9807516040330014,2.115312616997371,2.6715356525081857,-4.820268910637523,1.4098877655134074,-1.4533820840950724,0.21986075485526668,1.752423564504097,2.5327343974003633,1.3169361866950624,-1.638251262024959
140,ASAHISONG,Asahi Songwon Colors Limited,5.841311049813403,-0.7088770742709989,0.5182186234817887,-0.06473539407670777,0.8651648710414551,0.393313667649947,-1.070038910505822,-1.0269576379974472,1.10317975340689,-0.6927662316739275,0.9432428037079311,-0.6784041350347351,-3.4767695665731146,-1.5351550506601168
141,ASAL,Automotive Stampings and Assemblies Limited,2.3323839581248698,9.999999999999993,-0.7312767924686934,-1.0315281590549759,0.35899148438804096,1.9230769230769151,-9.376927822331888,4.135549666746969,12.209407100378447,19.991350416261216,3.956389794312682,-1.166407465007776,-1.9176291130965255,-1.7134289997858214
142,ASALCBR,Associated Alcohols & Breweries Ltd.,-1.0740233758028899,0.9889408762228911,-1.84740632501827,2.921903534214206,1.085894233901618,-0.5400151204233719,-0.2800215401184731,-0.7800812139345966,-2.2050370989654113,-0.17734195702065986,0.9477674810446504,-0.7109995817649472,-0.23990820903307272,-1.7020403978263006
143,ASHAPURMIN,Ashapura Minechem Limited,4.995287464655973,4.990104608425229,,,,,,,,,,,,
144,ASHIANA,Ashiana Housing Limited,0.4509018036072221,-1.2858555885262228,-0.4921259842519685,0.7270323859880993,-0.4932587964485366,4.304578974446925,-6.359402601573795,-0.7174744897959183,-1.9233776387802899,-0.48241518829754476,-1.9530057979859559,7.266775777414071,-0.34252161148263294,-0.8089305937550558
145,ASHIMASYN,Ashima Limited,-2.748414376321347,6.0538116591928155,0.2247191011235987,1.3667425968109372,1.1520737327188941,3.579952267303103,-11.040339702760091,-2.4844720496894324,-3.7848605577689356,0.8032128514056338,2.680412371134015,10.983981693363837,9.798994974874386,-1.4851485148514887
146,ASHOKA,Ashoka Buildcon Limited,-1.4444444444444413,3.2110091743119233,-1.0496453900709186,2.203537257176,2.3442136498516253,5.082631743062056,-8.762446657183503,-2.9005524861878453,-6.217616580310881,1.927647214153687,3.6966046002190582,3.573454339194545,-1.6457461645746103,-1.5920944276695062
147,ASHOKLEY,Ashok Leyland Limited,0.43554006968641124,-1.1481056257175661,-0.17191977077364548,0.4894903541606648,0.40474125469789946,0.9337613072658268,-1.2107235514557477,-1.4488636363636427,-1.0123734533183415,-1.19477632675742,0.39051603905159754,2.9876472278080946,-0.4005722460658018,-0.6537805571347388
148,ASIANENE,Asian Energy Services Limited,-1.8635502210991897,0.1423374980231047,1.525369299935774,-0.8911521323997491,0.9964641594342546,4.0294265173048025,-4.852052179446389,-2.6934984520123804,-0.03095017022594328,4.175399000483652,4.993229519295871,-4.847801578354006,2.52642007926023,-2.792937399678969
149,ASIANHOTNR,Asian Hotels (North) Limited,,,,,,,,,,,,,,
150,ASIANPAINT,Asian Paints Limited,0.4519529035055596,-0.32580870374680615,-0.28675142132568965,1.3489450342695906,0.16152914254947442,0.6026135825038841,0.07284061457151393,0.7526624795193946,-1.7291984636801296,1.7127552500042744,0.4661764957924112,-0.6453700234989705,0.23725399832728328,-0.9635377047517623
151,ASIANTILES,Asian Granito India Limited,-1.691006917755564,0.3084040092521247,2.773375594294759,-2.09464701318852,0.6245120999219449,-0.31128404669261145,-3.1650339110776105,-2.6412325752017773,-0.8005822416302724,0.07283321194464261,1.7037037037037122,-1.8895348837209263,2.0014825796886497,-4.6643109540636
152,ASMS,Bartronics India Limited,-1.8518518518518516,-1.9963702359346667,-1.9572953736654828,-1.9197207678882975,1.7761989342806397,1.9927536231883956,1.8450184501845017,1.8796992481203008,1.9157088122605364,1.953125,-1.9157088122605364,-1.8796992481203008,1.9157088122605364,1.953125
153,ASPINWALL,Aspinwall and Company Limited,-1.0634396773010553,0.09175995595522114,2.022093240966103,-3.3652976298172645,6.14557326675629,-1.1579347000759128,-0.4347004347004476,-4.183266932270921,-5.217988328183998,-1.0361814166808259,-11.246796321423174,-0.01507386192342821,7.415803108808284,1.4288060436853418
154,ASTEC,Astec LifeSciences Limited,8.053847046535914,-4.069023100473137,4.374854752498254,3.9685895499849013,-0.9335168451917845,-3.7828189774297583,-0.532615543210581,2.1170828703432845,-4.185811946654702,-1.8749656347940913,0.8819613933880681,-4.411452810180278,1.4578514175049713,-3.9278515685565147
155,ASTERDM,Aster DM Healthcare Limited,1.9614147909967798,-0.8079948968743379,-0.7072733030718813,7.598818718764195,-1.1119847242502503,0.6102384450220338,1.4095805638322203,-1.0320970851763664,1.4731269421107225,-1.5410764872521272,3.774694261523991,-0.7469654528478031,-0.8562832677621026,-2.3833728679543555
156,ASTRAL,Astral Limited,-0.7474449585600267,-0.10666395774075116,0.6930060094617033,0.25123695746917685,2.666210454282248,-1.9964919521254665,4.639801344165837,-1.120926632683018,-1.1032808087206623,0.296492389146256,0.7440793684659721,-1.4533890509606082,0.7013550709294939,3.2124125874125844
157,ASTRAMICRO,Astra Microwave Products Limited,0.6374807987711179,-3.110581931835091,5.189823874755378,0.16465422612513006,0.07846829880728186,3.542411439714018,-4.832598778319029,-3.9723789723789724,0.6426543117620617,1.3634297833661566,2.4761313358689816,5.5205176509132485,1.6908212560386624,4.065181589668013
158,ASTRAZEN,AstraZeneca Pharma India Limited,-0.4263016288539816,-0.040886417532095834,-0.13429030296980532,2.8433586532539414,-0.8622125187336847,-0.7155125696912884,-4.87037668090908,-12.90116363138227,-3.140940586761023,-2.0795288037476296,4.069138547519612,2.79210550699571,-0.3439652187295658,-1.7962397606021272
159,ASTRON,Astron Paper & Board Mill Limited,,,,,,,,,,,,,,
160,ATALREAL,Atal Realtech Limited,0.6250000000000089,1.5873015873015872,-1.2539184952978013,0.6309148264984206,-3.35365853658536,8.970099667774072,-1.6339869281045754,5.154639175257731,-9.345794392523365,-2.4316109422492316,4.444444444444439,-0.9433962264150966,-1.5479876160990602,-4.437869822485208
161,ATAM,Atam Valves Limited,-1.1618022102578538,1.9058619693906917,0.05778676683039255,-0.17306028266511853,0.0,-9.994807892004154,-5.216535433070864,-2.821616451458635,5.313523042054889,-1.145133183968127,2.057926829268284,1.364924027813549,-2.117469120241991,-1.3184079601990077
162,ATFL,Agro Tech Foods Limited,2.944992947813825,0.8879275997495537,-2.2369372878526415,2.247382794720073,0.6125135955120394,-0.834468664850126,4.4715929308504245,0.32127558305569315,-1.7593079665673115,0.4874897216022661,0.11171870406302485,-0.30482443285069727,0.9587500739776319,0.33252182174456013
163,ATGL,Adani Total Gas Limited,0.03459523574181171,0.5466110117272908,-0.12407563650801527,-0.30183077684314247,0.267910299662636,-1.7020238966105872,0.14652014652014653,0.06353240152477542,-1.6297293399355737,4.53289110005527,0.5965320256812184,-1.02076557418064,-0.4830196195598071,-0.8149355460068157
164,ATLANTA,Atlanta  Limited,,,,,,,,,,,,,,
165,ATUL,Atul Limited,0.41267653605177357,-0.9283382509887712,0.17766457557033757,-0.4858128564387834,-0.047697985737508955,0.5717161708385347,-0.258059455643577,2.242289123775004,-1.6383873283321952,-0.4702834262385149,1.272968696578651,-1.3970882235341213,1.2912447885646245,-2.099125364431487
166,ATULAUTO,Atul Auto Limited,1.3854129424383268,0.044710721631047126,0.9113878361306541,-0.3596475454055026,1.46884408356903,0.09131586156515387,-2.813276535321268,-0.7749207467418066,-0.9075043630017531,-1.334481274214378,6.267154620311071,-1.9818850327324822,-2.141290039491013,0.1846316159662308
167,AUBANK,AU Small Finance Bank Limited,-0.041711854509051474,3.025354533734426,-0.02577762502147745,-1.4980956411341553,-0.5136409565510197,-0.15133680847487654,-1.5234310316277417,1.393552719946265,-3.764743900468566,0.38929440389294034,-0.9797622871827856,-1.017488076311602,-0.9370816599732333,-0.2591894439208258
168,AURIONPRO,Aurionpro Solutions Limited,,,,,,,,,,,,,,
169,AUROPHARMA,Aurobindo Pharma Limited,1.1048131424728598,0.6478437439566859,1.671254423908769,2.118261218753139,-2.9520654715510584,0.7608108771413257,1.5451328315805213,0.05485737083582231,0.8398290168468717,-1.9863958990536255,-0.378099680824947,-4.546519803140379,-0.37822189017556546,-6.919332406119621
170,AURUM,Aurum PropTech Limited,,,,,,,,,,,,,,
171,AUSOMENT,Ausom Enterprise Limited,-2.7196652719665213,0.3147953830010463,7.56207674943567,-4.26796326310103,-1.121794871794869,-4.926358557643482,3.631578947368424,-2.213072568193521,6.001091107474086,-9.526159921026647,18.203033838973155,2.819436112777455,-3.2501450957632168,-6.205770277626553
172,AUTOAXLES,Automotive Axles Limited,-0.11186555321418826,-0.6923812230345862,-0.6264280763009958,0.1542773392301561,0.7303996477505198,1.4584537762127503,-3.074297649066499,-1.0559475806451635,-0.7702310693208008,-0.7815795350222067,0.8306021865852812,0.39433365147937455,-0.2780212899185951,-2.8872348705973883
173,AUTOIND,Autoline Industries Limited,-1.0816125860373684,0.2958579881656917,-2.7182603133994245,-1.3564668769716124,-0.8445417578980258,15.83333333333333,4.268983755194564,1.4564967420467656,1.124031007751929,-2.198635329795304,7.235772357723581,-3.2638615808100715,-2.9389312977099196,-3.534609720176739
174,AVADHSUGAR,Avadh Sugar & Energy Limited,1.612134688691229,0.5750798722044764,0.5138086062941628,-0.788530465949828,2.59867614611424,-1.250806972240155,-2.7925949168496946,-3.3290361719875703,-1.6409338405310658,1.9388686131386863,0.8511617207269487,5.008454787019874,0.779031080094144,-0.16203516163007373
175,AVALON,Avalon Technologies Limited,-1.5605064285013228,0.29530465597007577,4.1735028712058995,2.7066877303844175,0.23223899503853535,-2.320065992988245,0.8212911945108616,-0.7019717146691512,2.4537281861449016,-0.5574253260412236,-4.336452359392295,-2.0402128917800164,-3.4082254379284147,-3.8007143511310555
176,AVANTIFEED,Avanti Feeds Limited,-1.2081600316894368,-0.27651589966423745,-1.2868005459153766,0.7662082514734729,2.932254802831143,-1.9432877255601846,-5.215675218494492,-2.7419797093501512,0.3485279280931812,-2.859942979330019,1.5470912874332883,0.19035532994923032,1.5837937384898753,4.1227229146692235
177,AVG,AVG Logistics Limited,-0.3084122088695073,4.827201783723518,0.24586499776486875,2.2511712947091684,2.1001050052502626,0.468878208885242,-3.7459099627665498,1.4421426118804976,1.5694024645431293,2.477960447939012,-1.3862781954887298,2.295397187838003,-0.45459983251584574,1.2475775193798393
178,AVONMORE,Avonmore Capital & Management Services Limited,-1.6072980017376146,-0.5185825410544586,6.049495875343729,1.112140871177005,0.699953336444237,1.853612167300383,-4.925440578400364,-4.85812553740326,-3.204327923429054,4.569190600522193,-0.6914433880725991,-0.7718696397941608,-1.1026293469041655,-0.25380710659898237
179,AVROIND,AVRO INDIA LIMITED,0.0,0.2594514455151922,-1.1359472334188223,4.880860876249035,-0.8761904761904806,-0.07613247049866335,-5.84229390681004,-3.426791277258559,0.7673526334147153,-1.1379310344827624,2.2206556221360634,-0.6652661064425889,2.8077753779697665,1.1285038223516648
180,AVTNPL,AVT Natural Products Limited,4.094117647058818,10.734757686294943,-1.4381099126861752,2.312138728323687,5.370985603543753,0.38910505836575243,-1.7476788640087324,-2.8131634819532967,-1.7214397496087548,0.8416622830089396,4.911699779249452,-0.384826827927442,-1.3022246337493248,0.0
