,SYMBOL,NAME OF COMPANY,cm30OCT2023bhav.csv,cm27OCT2023bhav.csv,cm26OCT2023bhav.csv,cm25OCT2023bhav.csv,cm23OCT2023bhav.csv,cm20OCT2023bhav.csv,cm19OCT2023bhav.csv,cm18OCT2023bhav.csv,cm17OCT2023bhav.csv,cm16OCT2023bhav.csv,cm13OCT2023bhav.csv,cm12OCT2023bhav.csv,cm11OCT2023bhav.csv,cm10OCT2023bhav.csv,cm09OCT2023bhav.csv,cm06OCT2023bhav.csv,cm05OCT2023bhav.csv,cm04OCT2023bhav.csv,cm03OCT2023bhav.csv
76,ALICON,Alicon Castalloy Limited,0.018345257750868618,1.3385387618516396,-0.9392265193370138,-0.2449479485609308,-5.355279935087521,0.7062394210004166,-0.6725027537828359,1.446803505263785,1.5650200107520484,0.005973715651129573,-0.8763619137849334,-1.3436149082836781,2.447782632114421,0.05389221556886772,-1.6721620348563406,-0.2642550942509836,0.8229721728833683,-1.785195092167241,-0.2956864564007369
77,ALKALI,Alkali Metals Limited,-1.4071720381298332,2.6561043802423194,-3.2897701667417802,0.09021199819576774,-2.2486772486772586,-2.2413793103448225,-1.1925042589437866,-0.8027038445289301,-0.6714225765841472,3.2495667244367414,-1.198630136986294,-0.4686834256497633,-0.29736618521665975,0.21285653469561516,0.8587376556462001,4.862674470959033,-1.0249554367201477,-0.7957559681697538,-0.7894736842105313
78,ALKEM,Alkem Laboratories Limited,0.4516822442621365,3.211356998427317,-0.6847309188782051,1.4573340690748051,-1.443273092369478,-0.8365944383754857,-0.46932202923284927,0.3480374554594898,0.30337872470113103,-0.08581433653060691,0.4867939748814309,1.5594321632883628,-1.2828557484487206,0.9629598344384794,0.824698367636627,1.8799710773680405,-0.5322209436133487,-2.729778511564136,-0.8971407970270919
79,ALKYLAMINE,Alkyl Amines Chemicals Limited,-1.6192660550458797,1.256415615783004,-1.0319941160246517,-0.7233314318311425,-1.536767844705557,-0.34034168513917573,-0.592071582789847,-1.6527297403791428,-0.8572606723528008,1.5829273132123765,-0.2221733391993041,-0.616501246119536,0.1291508876387198,0.42647673063818825,-1.5091153163296394,0.4414674988582777,2.261708846684157,-1.5824377859003103,-0.6652897054027691
80,ALLCARGO,Allcargo Logistics Limited,-0.7881773399014778,0.8344923504867849,-0.6317867719644598,-2.20119714230546,-2.6320736980635457,-0.7093522493933299,-1.0893648449039839,-1.3658714259697686,0.49414348462665547,0.6261510128913402,1.914414414414423,0.11273957158961087,0.11286681715576047,0.26405130139569544,-2.6620157885074347,0.0,-0.05504587155962468,1.376488095238091,-1.448212648945917
81,ALLSEC,Allsec Technologies Limited,5.2938886726352665,1.7990172769060109,0.40582477918356885,2.982873064000663,-1.9524345171139286,-0.35228182546037556,1.0763130209597762,2.8806926983598484,-0.6616491605326277,2.7971433429688712,0.21300161881230295,-0.4579764226952645,1.445409963004384,-0.3258725666752384,-4.0246913580246995,-0.06580029610132872,0.3383675827349929,-0.5254084229537693,1.4153692448588795
82,ALMONDZ,Almondz Global Securities Limited,0.5411906193625841,2.0871700429711515,-0.7917174177831809,-2.3781212841854935,-2.66203703703705,-0.8036739380022832,-0.9101251422070663,-0.9019165727170205,1.4874141876430171,0.9237875288683735,0.5807200929152149,-2.103467879476985,3.837072018890201,0.4149377593361097,-1.2873025160912914,0.4112808460634648,-1.9020172910662891,0.3470213996529753,-0.6892590465249792
83,ALOKINDS,Alok Industries Limited,-1.4204545454545454,4.142011834319543,-1.7441860465116321,-2.824858757062147,-8.762886597938142,-3.000000000000007,5.540897097625334,-3.807106598984772,-1.2531328320802007,4.177545691906009,2.680965147453083,3.0386740331491553,1.1173184357542059,1.1299435028248548,-5.347593582887701,1.3550135501355014,0.8196721311475332,-2.6595744680851063,-0.7915567282321826
84,ALPA,Alpa Laboratories Limited,0.4146510020732707,0.5559416261292446,2.565930149679254,-3.1746031746031704,-6.213592233009705,-2.153261557948072,3.676953381483909,-0.26195153896527656,1.192842942345913,2.4439918533604845,-1.0080645161290323,-0.3348961821835231,1.4266304347826242,0.752908966461324,-3.116710875331576,-0.5932762030322857,2.917232021709622,0.20394289598913076,0.40955631399317016
85,ALPHAGEO,Alphageo (India) Limited,-0.49052774018946055,3.5739313244569186,0.7946318205897935,-1.9224108070661625,-3.493230820658529,-2.9206555249067017,1.7332452954770552,-1.447860745078915,-1.1736334405144622,4.731436268732113,2.6620570440795124,0.08650519031141869,1.2436503765983575,-0.2620545073375262,-0.9002770083102571,-0.06920415224913101,-0.37917959324371686,-1.1584327086882376,-1.3445378151260505
86,ALPSINDUS,Alps Industries Limited,,,,,,,,,,,,,,,,,,,
87,AMARAJABAT,Amara Raja Batteries Limited,,,-1.072539708531205,-1.053143227478937,-1.7275694610301584,-1.4823529411764778,-0.5615348619560167,-0.27998133457768776,0.6418284283030719,-1.3664788079981507,-0.06172363243576534,0.9109311740890546,1.109974021884605,0.14979501734467543,-1.605771468466358,0.6716126513080757,-1.3026052104208485,0.839421731695957,0.9256353937872571
88,AMBER,Amber Enterprises India Limited,2.710418601451509,-1.065133056557535,-1.2318292580455454,6.490926661655746,-7.9924916024501025,2.8902517534645655,-0.9664105231367983,0.711376962200697,0.7490509184385693,-1.164336311476786,-0.5538451241550006,3.2978429203539696,1.8573616661678491,-0.1810066076198382,-2.5916669519668685,-0.7880167113888732,1.5066887325886023,-1.1502479423342364,-1.4327465735017497
89,AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited,,,,,,,,,,,,,,,,,,,
90,AMBIKCO,Ambika Cotton Mills Limited,1.804004493491043,0.4380434061193276,-0.0928320403156199,-0.8676789587852525,-4.2996886107004775,-1.14116915422885,1.01137006093347,-0.5497594802273976,3.4913040667226993,1.8537420565671259,-0.16107823800131793,1.079913606911447,-0.6798455496518238,1.1111852642818913,-2.0621588940815028,0.1145138070933124,1.4673660447513537,-0.21532447742405675,-0.1620584733430378
91,AMBUJACEM,Ambuja Cements Limited,1.1264230077890924,0.22820081671870973,-0.3947840650795496,0.48082702247866327,-3.458280143901597,-1.5087438564407283,1.0277136258660482,-2.1800519597876375,-0.13536379018613034,0.7615367128892983,-1.2791741472172453,0.11233430689732643,1.8069533394327617,1.6271501627150162,-1.2623364700481983,0.658426706711324,0.7447922727801805,-0.590004627487277,1.741996233521652
92,AMDIND,AMD Industries Limited,-2.14723926380369,0.5397070161912236,9.636517328825015,-3.032786885245904,-8.614232209737828,-2.5547445255474455,4.024297646165537,-2.947678703021371,2.6475037821482603,1.614142966948497,4.750402576489527,9.234828496042216,0.6194690265486751,4.243542435424349,-2.254283137962128,0.9099181073703366,3.095684803001887,-3.7037037037037113,0.7279344858962666
93,AMIORG,Ami Organics Limited,-0.7538118896693662,3.483733711550411,3.1170018281535565,-3.348352327944173,-5.549065420560748,0.39373376895367723,-1.8822949202695929,-2.029312288613307,0.08462623413257743,-0.28530097243429675,0.19325227474030626,-0.4927687192019441,3.5124823753835868,2.37751549630636,-1.5959224598930406,1.0469436001350778,0.3728813559322111,-3.8696537678207736,-0.46624771944050275
94,AMJLAND,Amj Land Holdings Limited,-1.1146496815286557,5.016722408026756,-0.9933774834437109,-0.4942339373970416,-3.1897926634768736,-2.0312499999999956,0.15649452269170802,-0.9302325581395371,-0.9216589861751066,-1.809954751131226,-4.190751445086714,5.167173252279644,0.7656967840735069,8.291873963515755,-3.054662379421231,0.6472491909385205,0.8156606851549756,-2.698412698412703,-0.7874015748031495
95,AMRUTANJAN,Amrutanjan Health Care Limited,-0.6287747166377212,3.017131168499113,-0.45813184016289904,-0.3382091823793016,-1.6465696465696427,0.14991255101190593,-0.497223833595757,-0.9277504105090274,1.3142571951422355,-0.8413064995051175,0.01649892756971172,0.2895673037147348,0.25713337757134513,0.7268777675661975,-2.7305973181633405,-0.35630415418253225,1.1466950610205586,-0.08183975775431704,-0.8439503367686331
96,ANANDRATHI,Anand Rathi Wealth Limited,2.593862182515045,1.676820901256927,-0.475254015077014,-2.3132954454494588,-0.891157182145119,-0.07926861491306875,0.4405520169851356,5.516661999439933,-1.6578541528971091,-3.635688126957168,-1.628987625959382,0.32738796783740604,0.5159931551928368,0.48410137029787265,3.871623663891398,2.5126052787245508,-0.16030147927330762,2.416544255306895,3.2811756306520756
97,ANANTRAJ,Anant Raj Limited,-0.33181252592284655,4.757766673908315,-0.882859603789829,3.869380451800482,-5.853863971362383,0.6997455470737817,-1.7090454355981635,0.5027230833682519,-0.39641143334029505,2.1526001705029887,1.2734729117202626,1.5118317265556604,-1.7226528854435832,2.8571428571428523,-3.608027327070875,-0.5942275042444846,7.678244972577689,-1.3525698827772767,1.00182149362478
98,ANDHRAPAP,ANDHRA PAPER LIMITED,-2.7619540825133786,-0.8217770929635453,4.931285367825392,-2.929636411195408,-4.8847238347984625,1.0898725687458082,0.3786922494319616,-2.3502342016599664,-0.6855463968007723,-4.823675625291295,-0.6482481864485156,1.5835685167764224,6.816278680288048,4.690102568598229,-2.9852015648919807,-1.4169531315502717,0.1679684219366759,0.21040228917690623,-0.5607163779395803
99,ANDHRSUGAR,The Andhra Sugars Limited,-2.4808299503834013,1.9779208831646653,-0.13780431786861871,0.045955882352938564,-7.087959009393678,-0.6364022061943148,-0.8413967185527976,-1.164241164241169,1.1779554059739215,0.5073995771670142,-0.5884825556956728,0.5919661733615247,1.5893470790377957,1.437908496732031,-2.298850574712646,0.34173430158052603,-0.5099872503187493,-0.7591733445803387,-0.08428150021071093
100,ANDREWYU,Andrew Yule & Company Limited,,,,-1.5698587127158554,-7.412790697674411,-2.2727272727272845,-0.8450704225352033,-6.332453825857516,-1.17340286831813,0.26143790849673576,7.594936708860768,7.239819004524883,-1.485884101040119,3.538461538461534,-3.1296572280178756,-0.297176820208028,0.14880952380951534,-3.4482758620689538,-1.5558698727015678
101,ANGELONE,Angel One Limited,1.096300970108042,5.049919217863213,4.7654181676142615,3.089416344153362,-4.625658750986777,6.498670726442319,1.8231878022257528,2.55065723912115,2.32343586879994,-0.49043293390027504,-1.7913493249816121,0.22114424311599806,1.4963556499493171,1.5365010904991747,3.170429550223741,-0.5806354313291753,7.032553134248051,0.991713082461622,-0.5619647151001048
102,ANIKINDS,Anik Industries Limited,,,,,,,,,,,,,,,,,,,
103,ANKITMETAL,Ankit Metal & Power Limited,,,,,,,,,,,,,,,,,,,
104,ANMOL,Anmol India Limited,0.4273504273504335,5.16853932584269,-1.0011123470522865,-0.6629834254143584,-2.6881720430107525,,,,,,,,,,,,,,
105,ANSALAPI,Ansal Properties & Infrastructure Limited,,,,,,,,,,,,,,,,,,,
106,ANTGRAPHIC,Antarctica Limited,,,,,,,,,,,,,,,,,,,
107,ANUP,The Anup Engineering Limited,15.103081927316117,5.9925093632958895,-4.885816740586967,0.6004509315296116,-0.7747739261492003,-1.5829605766333739,0.42360060514371733,2.0134387539473417,-1.1871524763625356,2.9615672633282695,1.1212076799061907,-1.0561933534743158,0.885106798010343,0.7170923379174808,1.6576792490513304,1.7140245295954901,0.500191399770318,-0.1579738578744826,-1.02637817118072
108,ANURAS,Anupam Rasayan India Limited,3.116928856539102,1.1638954869358615,-1.098255711517005,0.25908261202379385,-0.24669603524229344,0.20600353148911124,-0.21144132503229818,0.1411598635454572,-3.567579830979517,-0.29406774868518043,0.3689408559427858,-0.26606283611661735,0.5464169844612619,-0.47020167686380887,-0.9483193984624805,-0.845713013965395,1.2563380281690115,0.9440400363967192,-0.6385263038933127
109,APARINDS,Apar Industries Limited,1.0716491046351848,-2.8090757734154077,3.4559419970557745,-3.9356216569823235,-2.109466229705805,0.08294062205465855,0.2873454572951684,-2.34726183553475,-1.4472846356772524,1.5697905406029662,-1.2887162088212696,2.975318381607116,2.7830065738032603,-1.4648112390971437,-3.341975581053251,0.8437019043557271,0.9566063873600557,-2.8074452793799267,0.338655055636191
110,APCL,Anjani Portland Cement Limited,-0.6901840490797517,1.9546520719311962,-0.026055237102663557,-2.638254693049208,-7.094037237803446,-2.280055274067245,16.469957081545058,-0.8774262164318031,0.2933333333333394,-1.0554089709762533,0.5571769700185786,2.6136673019330154,0.7405375754251203,1.1653718091010117,-1.6107016107016199,0.16406890894176177,0.0821018062397404,-1.1363636363636485,-2.9156816390858853
111,APCOTEXIND,Apcotex Industries Limited,0.25502397225339185,0.255676007363469,-0.37697401935812996,-1.899050474762619,-2.15158924205379,-0.8917320926626001,-0.597360053955106,-1.899810964083167,0.7235338918507148,0.14300695967203736,-1.6594787174198218,1.0324902908022984,2.6446280991735582,1.801445115312288,0.9089093088293957,-1.5922940829565493,0.5335968379446618,0.25757875965920574,-0.9421000981354292
112,APEX,Apex Frozen Foods Limited,0.18836825994820142,3.1827016520893987,-1.8363939899833026,-0.4747211013529551,-3.9005474452554667,-1.3279315777627805,0.2029769959404678,-1.048873019415319,0.47085201793722486,0.29233190915224,-1.962081128747803,0.11035091591260207,2.5577184246265303,0.9597806215722093,-2.4955436720142576,1.0583201981535664,-0.02251238180998782,-0.9366636931311303,-0.7525453740593259
113,APLAPOLLO,APL Apollo Tubes Limited,-1.2408399531990941,1.6875919721970032,-1.698932011941763,-0.908841379731013,-4.072437904098763,0.5944848288648817,-3.774920706841859,-0.5267754021240112,3.218771807397077,0.435125427094578,2.153873691119008,0.4013538203492405,3.371725803455311,2.5756661479340797,-2.775890817019703,0.1515292080279584,0.8797379503977483,-2.2921937391410316,0.944615384615379
114,APLLTD,Alembic Pharmaceuticals Limited,-1.6861826697892304,0.06695681285570808,-1.60100144946633,0.6365203553905258,-5.52493109496367,-1.2678582472632816,-0.8036809815950865,1.1793916821849781,-0.16113039167079257,0.7366712448495415,0.14379493591747136,-1.301986918425269,5.652258947780156,0.9343949463709972,-1.682085786375105,-0.3930918932852113,-0.23786563805850502,-1.6440088523553589,0.803110459557646
115,APOLLO,Apollo Micro Systems Limited,1.8036072144288693,1.4227642276422725,6.801736613603477,1.5429831006612744,-9.688122096881218,-1.951854261548471,6.440443213296387,8.327081770442605,0.0,1.91131498470948,2.4275646045419017,-2.963525835866255,-1.3493253373313427,1.9098548510313216,-1.8740629685157422,-3.6823104693140754,6.374807987711223,9.966216216216202,4.501323918799654
116,APOLLOHOSP,Apollo Hospitals Enterprise Limited,0.23912053331125385,1.468394849064127,-2.0494248852856947,-2.206437202563623,-0.16072164016433788,-0.39023023583914507,0.39781003566226697,-1.0250954502068124,0.1413863830973647,0.08769656986824859,0.46957758042391773,-1.9439017446027274,0.5161150255590532,0.384363917341938,-0.25591620967343154,0.26153891877432994,-0.006934263184995331,-1.3977475849539491,-0.36591893338524023
117,APOLLOPIPE,Apollo Pipes Limited,0.06984866123400008,-2.4159345652832545,-1.4847422218906114,-0.8066903493191304,-1.5160349854227373,-0.3413960921043107,-1.1488475622890788,-0.11475292261349129,0.22282921219090776,1.6959064327485414,-0.6247275897137811,0.6065921216107546,0.37411971830985247,-0.05132341080724726,-1.3525242297121236,0.2828751722637168,-1.4721646537554427,-0.8432539682539746,-0.08496176720476106
118,APOLLOTYRE,Apollo Tyres Limited,-0.3860489882854221,1.3081591368846992,-1.054176674673069,-0.08000000000000303,-2.331032686547725,-0.2727272727272757,0.574712643678158,-1.8209797383944515,2.443510246978443,-0.24898440571353392,0.5931979963089903,0.3306440946964687,0.7595948827292172,1.104823497709503,-2.4447949526813764,2.1208053691275106,0.5669546436285159,-0.4033342296316214,0.8815950088159502
119,APOLSINHOT,Apollo Sindoori Hotels Limited,-2.8601723716048997,8.687686534085874,-2.309402153517508,-0.5711825487944917,0.12069659175814179,,,,,,,,,,,,,,
120,APTECHT,Aptech Limited,-2.222630418809703,5.279443047766381,-1.8226694513005546,0.1330798479087539,-6.121720506871312,-1.5981735159817392,0.45871559633027925,-1.7677642980935955,0.8564936199965002,-0.9522160664819944,1.9593998234774974,0.8365966536133936,1.3347763347763308,0.7816760588983738,-3.066079295154181,1.1947218259629184,1.9265721555797723,-1.2739996411268455,-0.9068278805120952
121,APTUS,Aptus Value Housing Finance India Limited,0.2064338551522528,3.1405251951738697,-1.2440862099176488,0.21071115013170244,-2.516261554262247,-1.1840324763193504,-0.48813331089041867,-1.459611875932983,3.787226717163023,0.3108271455707053,-1.211190719890826,-1.0465901417960723,1.023192360163711,0.5486968449931295,-0.2565418163160595,-0.9654471544715332,0.49361702127659185,-1.2605042016806722,1.744186046511636
122,ARCHIDPLY,Archidply Industries Limited,-0.9976525821596343,0.5903187721369539,-1.4543339150668992,2.26055919095777,-6.45520311630495,-5.570152390961651,-0.7303077725612819,5.970149253731334,10.103469263542296,-0.6650544135429228,0.5471124620060824,-2.199762187871575,15.760495526496888,2.6129943502824977,-2.880658436214003,,,,
123,ARCHIES,Archies Limited,4.103671706263511,0.8714596949891037,0.0,-3.974895397489537,-4.970178926441352,-3.454894433781198,3.784860557768921,-2.7131782945736407,-0.19342359767891956,-0.38535645472060837,-1.1428571428571457,-3.1365313653136586,1.1194029850746294,3.474903474903483,2.9821073558648115,,,,
124,ARENTERP,Rajdarshan Industries Limited,,,,,,,,,,,,,,,,,,,
125,ARIES,Aries Agro Limited,1.145710928319634,3.9072039072038933,-1.6216216216216148,-3.7572254335260116,-6.864064602960969,-0.32197477864233665,-0.45405982905982606,-0.4255319148936231,0.4273504273504335,1.107210369970285,-1.4897579143389108,3.3260032985156585,2.076318742985419,0.7918552036198966,-2.0227209753394164,2.674253200568984,0.3425635169854378,-0.9052333804809021,-1.6689847009735743
126,ARIHANTCAP,Arihant Capital Markets Limited,-0.07173601147775775,1.7518248175182525,3.3182503770739107,-2.1402214022140265,-1.597676107480021,-1.2903225806451695,2.724594992636221,-1.379811183732736,3.4560480841472536,-9.578804347826084,-4.291287386215879,-4.114713216957602,1.9707565162110579,3.0799475753604306,0.9259259259259297,3.2081911262798557,2.591036414565818,0.8474576271186562,0.9265858873841645
127,ARIHANTSUP,Arihant Superstructures Limited,3.098259073473001,2.324879227053137,0.27247956403269064,-4.757785467128028,-6.82428801719505,-2.078400420941866,-0.627450980392151,-3.1890660592255182,-1.8872609883287723,9.637898175878021,0.8788794287283682,-0.8442265795206879,-0.8103727714748784,0.8994276369583024,-2.186083711010409,1.5155615696887748,0.7360959651035955,-2.290889717634514,1.4594594594594534
128,ARMANFIN,Arman Financial Services Limited,1.6513878009019118,3.7996659634317984,1.9103715482295862,-1.4587747175141124,-3.550446998722865,1.2434540870202317,0.36553185967038426,-0.6553643180987989,0.5075155494125778,-0.922221033486688,0.34568643449135494,-0.42971672902192115,0.3927712912087951,1.4766737814174367,-0.9598999115597836,0.7651009628969465,1.3861342500771219,4.075594596454205,0.3267447479233468
129,AROGRANITE,Aro Granite Industries Limited,,,,,,,,,,,,-3.359374999999998,1.265822784810122,2.9315960912052184,-1.7600000000000022,9.457092819614708,1.151461470327721,-1.7406440382941688,-2.0460358056265915
130,ARROWGREEN,Arrow Greentech Limited,5.612472160356345,17.724174095437867,-1.1276733635774523,-1.8447837150127224,-8.156111240944142,-0.7768115942029038,19.991652754590994,-3.348124243646644,-0.1610954490535551,0.989696312364419,-3.1639753183668136,2.1730382293762633,-3.6821705426356592,-6.8367838228213715,3.642714570858275,4.990176817288805,4.9917491749174845,-2.6375686169500514,0.0669882100750268
131,ARSHIYA,Arshiya Limited,,,,,,,,,,,,,,,,,,,
132,ARSSINFRA,ARSS Infrastructure Projects Limited,,,,,,,,,,,,,,,,,,,
133,ARTEMISMED,Artemis Medicare Services Limited,-0.39564787339267676,2.1900269541778976,4.691358024691362,-0.7352941176470668,-10.18867924528301,-2.1538461538461537,1.626016260162598,1.7823042647994982,1.649951472015518,-1.9663812242308878,-0.1583280557314756,0.0,3.881578947368425,2.6680175616345747,-4.267701260911733,-0.03232062055590365,0.7489417127971196,0.2284595300261245,-3.404791929382097
134,ARTNIRMAN,Art Nirman Limited,-4.922779922779918,4.2253521126760445,-0.5005005005005005,-1.8664047151276932,0.4935834155972359,,,,,,,,,,,,,,
135,ARVEE,Arvee Laboratories (India) Limited,-0.30742204655247635,-1.6839378238341993,-2.07188160676533,3.9103690685413026,-1.086484137331595,-2.582557154953427,-0.7979840403191961,-2.2979072630283115,-3.255260023818982,-0.8658008658008612,3.8414384961176973,-2.1982414068745006,3.602484472049685,-2.5423728813559365,9.986684420772303,0.8504923903312469,-1.7157941047074374,3.789954337899549,-3.8208168642951206
