,SYMBOL,NAME OF COMPANY,cm26JUN2024bhav.csv,cm25JUN2024bhav.csv,cm24JUN2024bhav.csv,cm21JUN2024bhav.csv,cm20JUN2024bhav.csv,cm19JUN2024bhav.csv,cm18JUN2024bhav.csv,cm14JUN2024bhav.csv,cm13JUN2024bhav.csv,cm12JUN2024bhav.csv,cm11JUN2024bhav.csv,cm10JUN2024bhav.csv,cm07JUN2024bhav.csv,cm06JUN2024bhav.csv,cm05JUN2024bhav.csv,cm04JUN2024bhav.csv,cm03JUN2024bhav.csv
520,FELDVR,Future Enterprises Limited,,,,,,,,,,,,,,,,,
521,FIBERWEB,Fiberweb (India) Limited,46.86,38.8,39.38,39.32,40.5,39.8,40.4,39.55,40.9,39.9,40.5,39.7,40.5,39.25,37.95,36.9,39.4
522,FIEMIND,Fiem Industries Limited,1320.0,1285.0,1275.0,1282.0,1274.0,1280.0,1335.0,1240.0,1282.9,1281.0,1289.0,1294.9,1294.4,1235.0,1256.0,1169.9,1214.0
523,FILATEX,Filatex India Limited,59.85,58.69,57.35,58.2,55.14,53.6,54.22,54.78,54.39,54.65,53.7,53.79,53.9,52.45,50.95,50.55,54.5
524,FINCABLES,Finolex Cables Limited,1606.0,1638.0,1615.0,1550.0,1563.0,1560.0,1574.0,1595.0,1562.95,1560.0,1553.0,1528.0,1482.45,1515.0,1383.5,1345.0,1469.0
525,FINEORG,Fine Organic Industries Limited,4872.0,4800.0,4795.0,4735.0,4810.0,4718.2,4668.0,4671.0,4705.0,4688.0,4652.0,4590.0,4483.45,4460.0,4375.0,4365.0,4395.05
526,FINOPB,Fino Payments Bank Limited,302.0,317.0,311.6,327.8,342.95,342.05,285.0,285.0,283.6,284.2,279.9,284.0,273.0,273.0,257.1,258.0,277.0
527,FINPIPE,Finolex Industries Limited,332.45,334.65,333.0,331.5,326.95,329.5,331.0,332.0,336.0,339.55,341.0,345.15,348.1,341.5,341.5,326.95,334.75
528,FIVESTAR,Five-Star Business Finance Limited,801.0,796.8,801.0,820.0,821.45,815.0,810.0,805.0,799.0,798.0,797.0,810.0,794.5,775.0,736.0,740.0,748.0
529,FLEXITUFF,Flexituff Ventures International Limited,,,,,,,,,,,,,,,,,
530,FLFL,Future Lifestyle Fashions Limited,,,,,,,,,,,,,,,,,
531,FLUOROCHEM,Gujarat Fluorochemicals Limited,3293.3,3330.0,3308.0,3372.0,3424.0,3245.4,3190.0,3251.0,3276.8,3215.0,3162.0,3075.0,2981.0,2920.0,2921.0,2800.0,3079.0
532,FMGOETZE,Federal-Mogul Goetze (India) Limited.,445.0,445.0,443.95,436.6,440.8,445.0,435.3,436.9,421.5,419.9,419.45,408.3,394.25,389.9,383.6,380.0,396.9
533,FMNL,Future Market Networks Limited,6.76,6.9,6.87,7.0,7.03,6.92,7.02,6.9,7.0,6.83,7.05,7.16,7.05,6.75,7.1,7.45,7.85
534,FOCUS,Focus Lighting and Fixtures Limited,151.75,153.07,154.99,154.0,153.8,152.5,153.0,155.99,154.54,158.99,157.99,161.0,161.5,160.0,158.85,148.7,154.0
535,FOODSIN,Foods & Inns Limited,148.95,150.0,150.7,154.49,150.0,148.99,147.93,148.5,151.18,150.65,150.5,149.83,146.75,145.0,143.75,138.45,143.95
536,FORCEMOT,FORCE MOTORS LTD,9075.05,9185.0,9380.0,8882.0,8915.05,8948.0,9080.0,9134.3,9028.0,9040.0,9050.0,8495.0,8551.0,8449.05,8355.0,8300.0,8920.0
537,FORTIS,Fortis Healthcare Limited,480.95,486.5,485.2,487.5,487.0,489.2,489.5,501.0,485.95,469.25,469.85,460.9,461.55,445.95,444.5,438.0,459.35
538,FOSECOIND,Foseco India Limited,4349.5,4278.8,4230.0,4215.0,4182.0,4090.15,3975.0,3980.0,3910.0,3877.35,3700.0,3620.0,3500.05,3436.1,3382.0,3402.0,3750.0
539,FRETAIL,Future Retail Limited,,,,,,,,,,,,,,,,,
540,FSC,Future Supply Chain Solutions Limited,,,,,,,,,,,,,,,,,
541,FSL,Firstsource Solutions Limited,209.4,211.7,214.2,206.2,202.0,198.5,200.04,203.0,204.31,199.35,197.0,197.15,196.5,189.05,185.5,182.15,191.4
542,FUSION,Fusion Micro Finance Limited,455.0,459.8,457.8,470.9,474.0,467.0,484.0,494.9,502.65,482.0,474.45,466.75,459.1,444.0,434.85,440.0,464.8
543,GABRIEL,Gabriel India Limited,485.5,477.0,433.2,422.0,421.5,421.3,426.65,412.4,412.0,413.7,418.0,383.0,383.5,379.1,376.85,365.0,358.8
544,GAEL,Gujarat Ambuja Exports Limited,136.4,139.05,140.93,141.25,144.0,141.1,142.5,148.42,150.2,150.0,153.0,153.71,152.5,140.7,136.75,135.0,140.5
545,GAIL,GAIL (India) Limited,214.12,213.17,212.65,214.45,219.25,216.7,222.07,221.8,219.95,217.27,213.85,206.62,212.55,208.3,194.65,193.6,230.05
546,GAL,Gyscoal Alloys Limited,,,,,,,,,,,,,,,,,
547,GALAXYSURF,Galaxy Surfactants Limited,2769.0,2679.0,2684.35,2678.5,2717.0,2650.0,2627.8,2660.4,2663.0,2659.7,2678.0,2645.95,2585.0,2565.15,2545.0,2495.0,2451.3
548,GALLANTT,Gallantt Ispat Limited,,,,,,,,,,,,,,,,,
549,GANDHITUBE,Gandhi Special Tubes Limited,800.0,792.7,792.05,793.1,796.0,795.0,805.0,808.0,791.9,779.0,782.4,784.75,769.0,772.0,739.0,710.15,743.0
550,GANECOS,Ganesha Ecosphere Limited,1425.0,1425.1,1365.8,1325.0,1300.0,1260.0,1253.9,1251.6,1239.0,1255.0,1262.2,1234.9,1175.0,1161.05,1139.0,1105.0,1177.7
551,GANESHBE,Ganesh Benzoplast Limited,150.01,148.6,144.84,150.0,156.51,155.2,159.03,158.0,159.97,162.94,159.0,156.01,151.0,146.5,139.2,134.45,142.1
552,GANESHHOUC,Ganesh Housing Corporation Limited,950.2,969.0,964.1,960.5,978.9,992.0,1054.0,986.95,1004.2,999.5,1003.7,998.95,950.0,833.2,794.0,773.6,814.3
553,GANGAFORGE,Ganga Forging Limited,,,,,,,,,,,,,,,,,
554,GANGESSECU,Ganges Securities Limited,170.6,172.0,171.67,167.5,172.0,161.0,163.37,155.7,154.01,155.8,156.89,149.0,144.7,142.8,137.9,131.8,149.8
555,GANGOTRI,Gangotri Textiles Limited,,,,,,,,,,,,,,,,,
556,GARFIBRES,Garware Technical Fibres Limited,3940.0,3960.0,3899.0,4100.0,4035.0,4071.75,4139.95,4150.1,4119.1,4166.0,4100.0,4100.0,4080.0,3670.0,3500.0,3500.0,3415.55
557,GATEWAY,Gateway Distriparks Limited,102.96,103.25,103.1,102.53,104.5,103.89,104.2,105.45,104.47,102.78,101.1,100.0,98.2,96.5,93.1,91.95,97.2
558,GATI,GATI Limited,,,,,,,,,,,,,,,,,
559,GAYAHWS,Gayatri Highways Limited,,,,,,,,,,,,,,,,,
560,GAYAPROJ,Gayatri Projects Limited,,,,,,,,,,,,,,,,,
561,GEECEE,GeeCee Ventures Limited,399.8,387.95,390.0,384.0,374.0,367.6,363.0,359.6,365.0,351.8,349.45,338.95,330.15,330.15,315.0,307.15,329.0
562,GEEKAYWIRE,Geekay Wires Limited,94.0,96.0,90.0,89.96,89.1,89.5,92.0,91.6,92.87,93.36,91.79,91.63,89.55,90.1,86.2,84.1,89.3
563,GENCON,Generic Engineering Construction and Projects Limited,49.81,49.65,51.0,48.45,51.5,51.99,49.02,41.0,40.55,40.73,40.9,40.65,39.75,39.6,37.65,35.4,39.0
564,GENESYS,Genesys International Corporation Limited,566.0,575.0,602.1,609.0,602.0,570.0,558.0,515.0,520.0,494.0,492.1,500.0,500.0,492.0,457.9,449.0,516.0
565,GENUSPAPER,Genus Paper & Boards Limited,20.75,21.0,21.5,21.1,21.25,21.3,21.46,21.94,21.1,20.7,20.55,20.49,20.3,20.25,19.6,18.9,20.9
566,GENUSPOWER,Genus Power Infrastructures Limited,312.5,310.0,315.0,309.0,309.65,306.5,309.2,322.4,328.0,327.45,311.0,310.0,304.4,291.2,274.75,289.2,304.4
567,GEOJITFSL,Geojit Financial Services Limited,103.74,105.45,112.4,108.0,108.4,106.88,101.1,102.55,102.65,103.3,103.3,100.99,98.5,95.45,92.85,86.5,97.9
568,GEPIL,GE Power India Limited,396.0,396.9,396.9,407.0,393.6,392.3,407.7,399.0,352.85,354.0,345.0,334.5,328.3,322.0,298.95,288.0,326.0
569,GESHIP,The Great Eastern Shipping Company Limited,1191.5,1194.7,1200.0,1170.5,1179.5,1189.5,1230.0,1210.0,1187.0,1157.4,1173.95,1185.85,1149.8,1070.85,1048.65,974.0,1059.0
570,GET&D,GE T&D India Limited,,,,,,,,,,,,,,,,,
571,GFLLIMITED,GFL Limited,81.24,85.45,76.87,76.6,73.25,72.9,72.75,73.86,75.35,75.55,75.44,73.0,73.95,72.95,70.0,67.5,69.8
572,GFSTEELS,Grand Foundry Limited,,,,,,,,,,,,,,,,,
573,GHCL,GHCL Limited,557.95,547.1,550.3,561.7,564.05,519.95,519.8,521.1,521.95,525.4,524.3,515.0,495.3,480.8,500.0,498.65,506.25
574,GICHSGFIN,GIC Housing Finance Limited,250.1,249.55,249.8,247.3,249.13,245.6,250.47,239.6,239.5,241.52,238.65,221.4,215.9,213.65,206.2,199.2,217.7
575,GICRE,General Insurance Corporation of India,386.0,390.3,397.9,405.0,391.0,379.25,389.0,392.5,391.15,390.25,388.0,381.3,364.9,362.0,346.8,348.0,370.0
576,GILLANDERS,Gillanders Arbuthnot & Company Limited,85.82,82.0,83.0,83.18,82.61,83.51,84.35,88.55,86.4,82.15,80.65,79.02,76.2,77.5,76.95,80.1,84.35
577,GILLETTE,Gillette India Limited,7434.8,7500.0,7485.0,7531.0,7386.0,7530.0,7830.65,7732.0,7768.0,7814.7,7874.0,7649.0,7519.0,7499.0,7499.0,7085.0,7215.0
578,GINNIFILA,Ginni Filaments Limited,32.26,31.69,32.44,33.61,32.82,31.5,32.02,32.9,32.5,32.79,32.2,30.71,29.85,28.45,26.3,28.4,31.0
579,GIPCL,Gujarat Industries Power Company Limited,247.8,247.0,253.4,256.0,259.0,264.96,252.7,234.0,225.5,221.6,220.2,214.3,207.7,196.5,191.5,180.65,209.5
580,GISOLUTION,GI Engineering Solutions Limited,,,,,,,,,,,,,,,,,
581,GKWLIMITED,GKW Limited,,,,,,,,,,,,,,,,,
582,GLAND,Gland Pharma Limited,1779.85,1810.0,1810.05,1810.0,1835.0,1829.85,1845.0,1844.0,1853.0,1869.0,1874.4,1887.2,1853.0,1834.0,1789.0,1790.0,1850.0
583,GLAXO,GlaxoSmithKline Pharmaceuticals Limited,2599.0,2643.95,2630.0,2540.0,2537.0,2561.0,2637.25,2668.0,2682.0,2619.0,2660.0,2595.0,2511.0,2460.0,2450.0,2395.0,2500.0
584,GLENMARK,Glenmark Pharmaceuticals Limited,1229.45,1209.9,1221.75,1228.35,1239.95,1239.0,1240.05,1236.0,1225.0,1202.0,1191.25,1197.15,1198.0,1214.0,1184.5,1121.0,1171.85
585,GLFL,Gujarat Lease Financing Limited,,,,,,,,,,,,,,,,,
586,GLOBAL,Global Education Limited,,,,,,,,,,,,,,,,,
587,GLOBALVECT,Global Vectra Helicorp Limited,,,,,,,,,,,,,,,,,
588,GLOBE,Globe Textiles (India) Limited,3.28,3.33,3.37,3.25,3.35,3.04,3.03,3.24,2.93,2.81,2.8,2.9,2.95,2.75,2.85,3.0,3.0
589,GLOBUSSPR,Globus Spirits Limited,785.0,789.0,783.2,786.0,805.0,775.0,783.0,796.0,809.5,803.0,813.25,767.05,742.0,723.5,702.3,695.0,701.55
590,GLS,Glenmark Life Sciences Limited,835.25,828.7,834.9,828.65,836.8,849.5,852.0,854.3,858.0,865.0,866.75,878.0,863.0,858.5,837.0,814.0,840.0
591,GMBREW,GM Breweries Limited,646.0,657.0,667.0,653.25,635.0,628.55,628.5,633.25,635.4,631.0,641.0,639.0,629.15,619.7,601.9,585.0,627.0
592,GMDCLTD,Gujarat Mineral Development Corporation Limited,401.0,399.0,396.45,399.0,404.2,397.5,403.5,399.0,387.6,389.15,388.0,383.25,380.0,372.0,355.0,356.0,406.0
593,GMMPFAUDLR,GMM Pfaudler Limited,1335.5,1332.0,1330.0,1324.25,1329.0,1350.0,1363.0,1357.95,1339.45,1335.75,1282.5,1280.0,1272.0,1248.0,1200.0,1185.0,1215.0
594,GMRINFRA,GMR Airports Infrastructure Limited,98.15,95.21,96.68,97.8,97.2,97.9,97.85,93.95,91.6,90.19,90.7,86.75,86.55,84.7,81.7,76.75,88.4
595,GMRP&UI,GMR Power and Urban Infra Limited,88.3,90.7,86.88,89.67,94.39,89.9,85.62,81.55,77.9,78.54,74.8,71.0,70.8,67.45,64.0,65.7,69.15
596,GNA,GNA Axles Limited,400.4,400.0,398.5,402.8,400.95,401.9,403.5,407.0,404.0,403.9,399.5,397.1,394.1,386.65,382.0,366.95,387.65
597,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,692.2,694.85,705.0,715.0,763.1,695.75,703.7,683.05,689.5,686.3,684.8,666.85,647.6,639.0,626.0,617.3,665.0
598,GOACARBON,Goa Carbon Limited,829.0,814.65,834.5,828.1,830.45,785.2,777.0,783.05,784.55,778.0,799.0,790.8,776.9,765.9,740.0,718.7,790.1
599,GOCLCORP,GOCL Corporation Limited,467.0,472.8,479.0,457.0,447.15,450.0,458.7,433.35,438.25,401.45,408.05,405.0,395.9,381.9,371.2,345.2,382.35
600,GOCOLORS,Go Fashion (India) Limited,1046.0,1046.0,1067.75,1048.0,1072.0,1059.95,1089.9,1069.0,1055.5,1050.0,1050.0,1040.8,1038.0,1045.9,1020.6,1004.0,1002.0
601,GODFRYPHLP,Godfrey Phillips India Limited,4390.0,4428.4,4301.15,4252.0,4287.0,4180.0,4224.9,4085.65,3862.45,3890.0,3860.3,3876.1,3840.05,3765.0,3650.05,3523.0,3744.4
602,GODHA,Godha Cabcon & Insulation Limited,0.83,0.87,0.87,0.88,0.89,0.88,0.87,0.84,0.89,0.88,0.85,0.8,0.85,0.8,0.8,0.8,0.85
603,GODREJAGRO,Godrej Agrovet Limited,678.0,674.7,634.0,614.7,627.5,617.0,605.95,586.85,593.0,582.45,586.0,577.45,561.5,557.0,540.2,508.0,528.0
604,GODREJCP,Godrej Consumer Products Limited,1420.0,1374.5,1379.0,1358.0,1363.25,1390.75,1402.0,1391.5,1405.0,1416.5,1432.0,1418.1,1426.2,1396.6,1423.7,1347.0,1305.0
605,GODREJIND,Godrej Industries Limited,845.35,845.7,832.0,803.0,821.0,815.05,820.55,821.3,836.0,800.1,799.15,803.0,816.0,800.65,790.0,800.0,793.0
606,GODREJPROP,Godrej Properties Limited,3061.0,3075.0,3102.0,2999.6,3010.0,3005.9,3081.0,3005.0,3025.0,2924.8,2866.0,2832.6,2880.0,2800.0,2664.75,2600.0,2973.0
607,GOENKA,Goenka Diamond and Jewels Limited,,,,,,,,,,,,,,,,,
608,GOKEX,Gokaldas Exports Limited,935.7,902.95,885.0,913.0,872.0,832.4,836.0,813.75,810.0,821.0,815.0,827.7,830.65,850.0,830.45,761.1,834.9
609,GOKUL,Gokul Refoils and Solvent Limited,,,,,,,,,,,,,,,,,
610,GOKULAGRO,Gokul Agro Resources Limited,174.4,171.99,178.5,161.2,161.0,157.5,155.0,158.2,160.55,165.7,166.0,163.61,162.0,150.1,150.05,132.75,148.6
611,GOLDENTOBC,Golden Tobacco Limited,,,,,,,,,,,,,,,,,
612,GOLDIAM,Goldiam International Limited,164.99,167.2,160.84,162.11,164.0,160.5,161.5,165.01,167.63,166.7,165.0,167.6,168.0,170.1,167.2,149.0,156.05
613,GOLDTECH,Goldstone Technologies Limited,143.85,149.0,144.1,121.8,121.5,119.84,120.05,121.55,120.66,119.0,120.9,124.0,120.2,114.15,104.0,103.0,116.0
614,GOODLUCK,Goodluck India Limited,900.0,901.0,911.0,910.5,930.0,926.0,937.0,914.5,925.0,924.6,878.0,871.0,873.8,854.5,840.2,808.0,894.0
615,GOODYEAR,Goodyear India Limited,,,,,,,,,,,,,,,,,
616,GOYALALUM,Goyal Aluminiums Limited,,,,,,,,,,,,,,,,,
617,GPIL,Godawari Power And Ispat limited,1111.95,1122.5,1130.0,1134.0,1093.95,1111.25,1085.0,1078.0,1063.0,1047.45,1050.5,1046.25,970.0,935.0,929.0,949.6,982.5
618,GPPL,Gujarat Pipavav Port Limited,208.5,212.91,214.6,204.5,200.19,200.09,202.45,201.35,201.0,199.1,197.49,193.8,191.0,189.7,183.5,189.0,203.75
619,GPTINFRA,GPT Infraprojects Limited,,,,,,,,,,,,,,,,,
620,GRANULES,Granules India Limited,502.85,490.05,490.2,491.95,472.0,468.05,473.95,461.0,463.0,471.9,476.65,474.9,476.55,469.3,439.5,410.8,441.5
621,GRAPHITE,Graphite India Limited,578.65,583.8,583.0,588.9,588.5,597.0,572.0,571.65,578.0,570.05,577.05,567.2,566.0,564.25,537.0,529.0,575.85
622,GRASIM,Grasim Industries Limited,2555.0,2512.85,2514.5,2468.0,2501.1,2456.8,2458.0,2469.0,2456.0,2446.05,2448.1,2437.65,2378.0,2337.8,2300.0,2264.9,2375.0
623,GRAUWEIL,Grauer & Weil (India) Limited,,,,,,,,,,,,,,,,,
624,GRAVITA,Gravita India Limited,1488.55,1488.0,1492.5,1543.65,1380.0,1406.0,1283.25,1291.5,1276.0,1327.8,1155.0,1131.0,1115.0,1105.25,1057.0,1005.0,1070.55
625,GREAVESCOT,Greaves Cotton Limited,134.6,135.81,134.2,135.75,134.0,129.9,131.97,133.6,134.48,131.0,128.15,127.8,127.8,125.0,122.2,116.5,123.6
626,GREENLAM,Greenlam Industries Limited,605.6,611.5,620.0,617.6,614.15,605.7,622.0,609.0,610.0,611.1,608.55,604.45,588.0,570.0,550.0,544.0,591.0
627,GREENPANEL,Greenpanel Industries Limited,315.0,314.0,306.5,312.55,320.0,321.35,320.1,323.05,319.4,317.95,313.65,315.4,299.0,295.45,291.5,288.0,293.5
628,GREENPLY,Greenply Industries Limited,320.1,334.0,330.0,304.7,306.4,305.1,306.9,281.45,279.05,286.75,290.1,282.9,287.7,268.6,260.0,251.1,253.5
629,GREENPOWER,Orient Green Power Company Limited,20.6,20.92,21.1,20.86,20.57,20.44,20.87,21.25,21.3,21.34,20.39,20.01,19.85,19.65,19.0,19.6,20.6
630,GRINDWELL,Grindwell Norton Limited,2750.05,2720.0,2740.0,2703.3,2774.0,2740.0,2714.0,2720.0,2717.9,2691.1,2627.0,2650.0,2614.0,2545.0,2406.7,2449.35,2565.1
631,GRINFRA,G R Infraprojects Limited,1815.0,1750.25,1752.0,1750.0,1752.0,1705.0,1715.0,1674.25,1679.0,1750.0,1695.5,1641.15,1534.0,1545.0,1493.55,1503.0,1630.0
632,GRMOVER,GRM Overseas Limited,183.3,185.05,195.0,188.0,182.1,181.9,183.48,171.8,173.3,149.0,145.0,149.5,144.85,140.85,131.0,131.95,137.0
633,GROBTEA,The Grob Tea Company Limited,935.2,975.6,974.5,970.0,930.6,932.35,912.3,938.0,892.5,852.2,866.3,891.2,870.0,865.55,869.0,825.0,905.0
634,GRPLTD,GRP Limited,10352.0,10302.7,10250.0,10609.95,10550.0,10900.0,10680.0,10500.0,10250.0,10422.0,10100.0,10499.0,10695.0,9398.0,9045.0,8599.5,9087.95
635,GRSE,Garden Reach Shipbuilders & Engineers Limited,2100.0,1944.0,1750.0,1649.0,1757.8,1772.15,1840.0,1621.0,1564.0,1362.65,1330.0,1321.55,1345.0,1298.15,1179.9,1275.65,1410.0
636,GRWRHITECH,Garware Hi-Tech Films Limited,2255.05,2148.0,2143.1,1992.0,2038.0,2043.95,1994.8,2165.15,2135.0,2154.0,2120.05,2005.7,2072.9,1880.0,1735.0,1658.25,1795.15
637,GSFC,Gujarat State Fertilizers & Chemicals Limited,242.45,237.8,243.05,251.87,262.4,240.0,234.15,224.2,223.8,223.8,221.5,222.45,209.9,208.7,195.0,198.9,218.85
638,GSLSU,Global Surfaces Limited,215.99,219.0,219.0,221.0,227.5,226.0,228.0,221.0,212.6,213.0,208.84,211.35,210.7,205.85,189.75,193.05,212.5
639,GSPL,Gujarat State Petronet Limited,297.5,301.8,302.7,303.8,307.5,302.95,304.2,304.95,305.0,300.5,294.0,295.2,283.0,278.5,277.0,280.0,292.75
640,GSS,GSS Infotech Limited,,,,,,,,,,,,,,,,,
641,GTL,GTL Limited,,,,,,,,,,,,,,,,,
642,GTLINFRA,GTL Infrastructure Limited,2.97,2.83,2.7,2.58,2.46,2.35,2.24,2.14,2.04,2.15,2.05,1.87,1.7,1.55,1.5,1.5,1.55
643,GTPL,GTPL Hathway Limited,176.4,179.5,173.0,174.49,176.0,173.35,170.0,170.14,169.2,172.75,172.48,172.1,173.55,178.0,158.2,156.85,163.4
644,GUFICBIO,Gufic Biosciences Limited,357.0,353.15,358.5,359.8,365.0,358.8,354.55,355.3,365.7,368.0,366.35,378.0,314.1,310.9,313.0,295.0,313.7
645,GUJALKALI,Gujarat Alkalies and Chemicals Limited,783.05,785.45,788.9,785.25,804.95,767.9,773.0,790.4,775.05,762.5,769.4,755.75,740.0,723.65,691.5,676.0,788.85
646,GUJAPOLLO,Gujarat Apollo Industries Limited,251.3,247.0,247.99,252.0,256.01,258.88,258.25,245.5,252.7,237.0,237.0,238.0,235.9,231.8,225.0,225.9,237.9
647,GUJGASLTD,Gujarat Gas Limited,621.0,614.0,608.0,598.0,610.0,612.0,635.55,629.95,643.5,613.0,607.0,590.5,586.05,572.15,547.9,527.8,569.0
648,GUJRAFFIA,Gujarat Raffia Industries Limited,45.15,46.4,43.75,45.0,45.9,46.14,45.3,46.0,48.45,47.44,44.68,42.9,42.9,42.8,41.15,40.8,42.95
649,GULFOILLUB,Gulf Oil Lubricants India Limited,1163.0,1165.0,1042.0,1015.95,1000.1,988.5,1006.0,966.5,961.5,953.0,953.0,966.9,968.0,987.9,877.2,878.0,946.5
650,GULFPETRO,GP Petroleums Limited,68.0,68.0,68.52,67.48,67.2,68.0,68.75,66.8,64.01,63.45,63.26,62.59,62.2,61.1,61.3,57.8,61.45
651,GULPOLY,Gulshan Polyols Limited,206.0,203.92,204.1,203.5,204.05,199.95,203.7,206.0,209.33,207.0,190.99,186.65,194.75,175.7,173.0,167.0,180.95
652,GVKPIL,GVK Power & Infrastructure Limited,11.13,11.33,11.56,,,,,,,,,,,,,10.5,11.05
653,HAL,Hindustan Aeronautics Limited,5283.0,5364.5,5330.0,5171.0,5294.95,5314.0,5530.0,5188.0,5115.0,4890.0,4857.0,4807.0,4745.0,4669.0,4344.0,4368.0,5287.45
654,HAPPSTMNDS,Happiest Minds Technologies Limited,827.0,829.9,918.2,906.7,882.3,887.0,883.5,881.95,895.35,888.2,892.0,905.95,841.85,818.0,787.05,768.0,785.9
655,HARDWYN,Hardwyn India Limited,31.81,31.5,31.57,31.97,32.0,32.5,34.12,33.25,31.9,29.93,29.9,29.9,28.9,28.25,28.15,27.05,28.15
656,HARIOMPIPE,Hariom Pipe Industries Limited,594.25,586.45,596.95,591.2,572.5,570.95,570.0,574.0,574.0,571.1,571.0,575.0,573.0,569.0,556.0,539.0,568.0
657,HARRMALAYA,Harrisons  Malayalam Limited,208.0,200.0,199.7,200.0,198.5,206.35,214.2,202.5,203.27,171.25,171.0,168.2,169.45,163.75,159.0,157.0,166.85
658,HARSHA,Harsha Engineers International Limited,568.5,583.0,585.0,578.0,583.1,571.0,548.7,552.85,547.25,552.5,547.1,541.35,510.2,498.0,478.2,455.0,491.0
659,HATHWAY,Hathway Cable & Datacom Limited,22.11,22.25,22.77,22.77,22.75,22.84,22.73,22.3,22.1,22.25,21.7,21.02,20.75,20.3,19.95,19.55,20.95
660,HATSUN,Hatsun Agro Product Limited,1041.1,1060.1,1080.1,1075.0,1093.0,1099.0,1092.0,1091.0,1100.0,1094.7,1061.0,1059.9,1042.0,1034.4,1020.4,1000.0,1013.8
661,HAVELLS,Havells India Limited,1915.05,1915.2,1910.0,1885.0,1818.15,1815.3,1825.0,1838.55,1838.25,1830.4,1832.0,1850.0,1850.35,1840.8,1788.5,1764.15,1882.65
662,HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,2.65,2.62,2.58,2.56,2.57,2.65,2.62,2.5,2.4,2.31,2.25,2.25,2.4,2.35,2.35,2.35,2.45
663,HBLPOWER,HBL Power Systems Limited,500.1,505.25,502.0,508.9,511.0,509.8,513.5,478.0,479.5,479.0,478.0,476.8,474.9,479.8,462.0,435.05,503.4
664,HBSL,HB Stockholdings Limited,108.25,105.98,105.05,107.21,108.2,107.41,104.71,102.0,101.39,102.0,99.9,99.9,96.0,94.7,90.0,92.0,96.75
665,HCC,Hindustan Construction Company Limited,50.55,50.9,50.35,49.17,50.08,47.7,48.72,48.71,49.09,49.39,47.4,39.8,38.3,36.8,35.0,34.75,38.8
666,HCG,Healthcare Global Enterprises Limited,375.4,375.05,380.2,380.5,388.0,382.2,386.05,392.0,383.05,380.0,369.55,374.5,363.0,353.8,347.0,340.0,352.5
667,HCL-INSYS,HCL Infosystems Limited,,,,,,,,,,,,,,,,,
668,HCLTECH,HCL Technologies Limited,1442.0,1445.0,1439.15,1440.45,1445.0,1444.0,1438.9,1431.2,1445.2,1437.0,1428.0,1418.3,1428.5,1396.0,1347.15,1319.95,1316.5
669,HDFC,Housing Development Finance Corporation Limited,,,,,,,,,,,,,,,,,
670,HDFCAMC,HDFC Asset Management Company Limited,4049.0,4110.0,3994.95,3904.5,3897.05,3900.0,3961.0,4019.0,3990.05,4010.0,3820.0,3771.0,3840.0,3771.0,3693.25,3474.0,4114.0
671,HDFCBANK,HDFC Bank Limited,1693.5,1707.0,1671.0,1661.65,1667.25,1657.0,1608.0,1595.6,1581.2,1569.0,1563.05,1559.55,1575.0,1559.5,1545.85,1489.75,1573.0
672,HDFCLIFE,HDFC Life Insurance Company Limited,589.3,589.45,580.0,581.5,590.0,594.7,600.4,596.85,591.0,572.0,572.0,567.9,562.85,555.9,550.9,535.55,551.1
673,HDIL,Housing Development and Infrastructure Limited,,,,,,,,,,,,,,,,,
674,HEADSUP,Heads UP Ventures Limited,,,,,,,,,,,,,,,,,
675,HECPROJECT,HEC Infra Projects Limited,,,,,,,112.7,117.35,111.77,117.66,107.0,97.29,86.1,88.2,86.0,83.15,87.0
676,HEG,HEG Limited,2204.1,2182.0,2250.0,2309.95,2312.05,2315.0,2191.85,2198.0,2212.0,2231.5,2220.0,2181.0,2180.0,2139.0,2066.0,1980.0,2272.0
677,HEIDELBERG,HeidelbergCement India Limited,220.75,216.02,218.52,214.0,215.6,214.75,217.7,218.9,219.21,221.2,217.39,218.7,213.0,204.7,201.35,200.0,205.1
678,HEMIPROP,Hemisphere Properties India Limited,191.9,195.0,191.3,192.95,193.24,192.63,195.99,197.86,200.03,199.55,196.99,190.59,189.85,185.35,177.55,171.5,202.75
679,HERANBA,Heranba Industries Limited,369.0,364.0,369.4,369.0,387.0,367.0,357.0,345.0,324.25,327.8,330.0,325.25,299.0,298.0,296.0,288.0,294.75
680,HERCULES,Hercules Hoists Limited,566.5,574.0,586.0,596.5,576.4,568.1,561.0,539.7,522.5,514.9,517.0,489.6,472.5,451.55,441.5,422.0,462.3
681,HERITGFOOD,Heritage Foods Limited,575.5,583.9,557.5,565.8,560.2,573.5,591.3,578.0,595.95,627.3,660.3,696.0,661.25,601.15,546.5,459.0,429.9
682,HEROMOTOCO,Hero MotoCorp Limited,5456.2,5529.0,5520.0,5450.0,5511.95,5646.0,5768.0,5790.05,5801.0,5786.0,5775.0,5710.0,5579.0,5535.0,5625.0,5323.9,5162.0
